date,game_id,season,home,away,p_home,p_home_binary,p_elo,model,result
2025-01-04,2024020629,2024,LAK,TBL,0.5294609204893502,0.5172115323519004,0.5550465491702098,v2-decomp-backfill,1.0
2025-01-04,2024020630,2024,VGK,BUF,0.6911151246419576,0.7039342887136798,0.6824161029095528,v2-decomp-backfill,1.0
2025-01-04,2024020631,2024,SEA,EDM,0.4197470769715221,0.4176699646621198,0.4253038351908398,v2-decomp-backfill,0.0
2025-01-05,2024020632,2024,CHI,NYR,0.4431783104728818,0.4419911782408829,0.3973012843962296,v2-decomp-backfill,0.0
2025-01-05,2024020633,2024,BOS,NYI,0.4898029366537715,0.4672750889743993,0.6244711654496747,v2-decomp-backfill,0.0
2025-01-05,2024020634,2024,CAR,PIT,0.6084907140654301,0.6008673940132923,0.651441267307595,v2-decomp-backfill,1.0
2025-01-05,2024020635,2024,TOR,PHI,0.4964388284871175,0.4837333742816058,0.6588908868050494,v2-decomp-backfill,1.0
2025-01-05,2024020636,2024,ANA,TBL,0.4017175636144776,0.4097527280185644,0.4224372665090403,v2-decomp-backfill,1.0
2025-01-06,2024020637,2024,BUF,WSH,0.4265299107464971,0.4237909813954746,0.4395977646416842,v2-decomp-backfill,1.0
2025-01-06,2024020638,2024,MTL,VAN,0.394378622850836,0.4078568174852389,0.484299653417736,v2-decomp-backfill,1.0
2025-01-06,2024020639,2024,COL,FLA,0.5052060037241404,0.5126403697937948,0.5307469153180804,v2-decomp-backfill,1.0
2025-01-06,2024020640,2024,SEA,NJD,0.3708404173159901,0.3621651078722089,0.4811287872239142,v2-decomp-backfill,0.0
2025-01-07,2024020029,2024,TBL,CAR,0.4006369587618586,0.4063967548415303,0.4983252459749898,v2-decomp-backfill,1.0
2025-01-07,2024020641,2024,BOS,EDM,0.3859147114738246,0.3964698651551592,0.4859865851396251,v2-decomp-backfill,0.0
2025-01-07,2024020642,2024,DET,OTT,0.4610277533412581,0.4638783699084836,0.5326481432481351,v2-decomp-backfill,1.0
2025-01-07,2024020643,2024,NYR,DAL,0.3872183587045929,0.3966542095294931,0.4979636724306546,v2-decomp-backfill,0.0
2025-01-07,2024020644,2024,PHI,TOR,0.440491466332461,0.421252516754093,0.4310924764610855,v2-decomp-backfill,0.0
2025-01-07,2024020645,2024,PIT,CBJ,0.5685400467971806,0.5637974348104435,0.5929939245481651,v2-decomp-backfill,0.0
2025-01-07,2024020646,2024,MIN,STL,0.543842405773305,0.5365566809605029,0.6047735910667937,v2-decomp-backfill,1.0
2025-01-07,2024020647,2024,WPG,NSH,0.6227094323521178,0.6421292977270672,0.6527042142591366,v2-decomp-backfill,1.0
2025-01-07,2024020648,2024,ANA,CGY,0.3900720813157993,0.3769092196934648,0.4919228632311161,v2-decomp-backfill,0.0
2025-01-07,2024020649,2024,SJS,VGK,0.2548897120313353,0.2397604680802375,0.3179861197486692,v2-decomp-backfill,0.0
2025-01-08,2024020650,2024,WSH,VAN,0.5861876830408657,0.5894302660441586,0.5881237165907147,v2-decomp-backfill,1.0
2025-01-08,2024020651,2024,CHI,COL,0.300050868162702,0.2808671109652567,0.3413274057668974,v2-decomp-backfill,1.0
2025-01-08,2024020652,2024,UTA,FLA,0.3493939161966486,0.3346308015324827,0.4179398707716836,v2-decomp-backfill,0.0
2025-01-09,2024020654,2024,OTT,BUF,0.5893005113786386,0.5734890904487279,0.5855087022877152,v2-decomp-backfill,0.0
2025-01-09,2024020655,2024,TBL,BOS,0.568267523273653,0.5837286688085133,0.5686008331660979,v2-decomp-backfill,1.0
2025-01-09,2024020656,2024,NYR,NJD,0.4287689019284285,0.432622322366327,0.5513956527151697,v2-decomp-backfill,1.0
2025-01-09,2024020657,2024,PHI,DAL,0.4051711989599545,0.403120614171569,0.4082464573765686,v2-decomp-backfill,0.0
2025-01-09,2024020658,2024,PIT,EDM,0.3409708048602339,0.3246399160705115,0.4239494933096308,v2-decomp-backfill,1.0
2025-01-09,2024020659,2024,CAR,TOR,0.6247904904925876,0.6215202285703639,0.5518821931825466,v2-decomp-backfill,1.0
2025-01-09,2024020660,2024,CBJ,SEA,0.5335399257902584,0.5479334731193398,0.5356877059937468,v2-decomp-backfill,1.0
2025-01-09,2024020661,2024,STL,ANA,0.5910362105852489,0.6081107847296203,0.6200645493784901,v2-decomp-backfill,1.0
2025-01-09,2024020662,2024,MIN,COL,0.5154496349415133,0.5088706480257272,0.5231777781444775,v2-decomp-backfill,0.0
2025-01-09,2024020663,2024,VGK,NYI,0.6705949448269285,0.6854634283772014,0.6801433496332954,v2-decomp-backfill,0.0
2025-01-10,2024020664,2024,DET,CHI,0.6118675551142644,0.6231400580956644,0.6434323084461924,v2-decomp-backfill,1.0
2025-01-10,2024020665,2024,WSH,MTL,0.6779763233718237,0.6851227953206708,0.6457801681255741,v2-decomp-backfill,0.0
2025-01-10,2024020666,2024,CAR,VAN,0.5634117982111764,0.5551958465206223,0.6223121747034491,v2-decomp-backfill,1.0
2025-01-10,2024020667,2024,WPG,LAK,0.5093586838189399,0.5055611626835547,0.5789572515509929,v2-decomp-backfill,0.0
2025-01-10,2024020668,2024,UTA,SJS,0.6997772905324787,0.7209147747128389,0.6530070851921713,v2-decomp-backfill,1.0
2025-01-11,2024020669,2024,FLA,BOS,0.6247500386813597,0.6318022470042141,0.6313593062850075,v2-decomp-backfill,0.0
2025-01-11,2024020670,2024,BUF,SEA,0.5191877000742172,0.5272320062669602,0.5629127234504353,v2-decomp-backfill,0.0
2025-01-11,2024020671,2024,PIT,OTT,0.5004902935312388,0.5048478571177949,0.5463692623806082,v2-decomp-backfill,0.0
2025-01-11,2024020672,2024,TOR,VAN,0.6025147994784132,0.5981623831831697,0.6150740293338568,v2-decomp-backfill,0.0
2025-01-11,2024020673,2024,MTL,DAL,0.3048758614564059,0.2599254224626476,0.4160871778867526,v2-decomp-backfill,0.0
2025-01-11,2024020674,2024,NJD,TBL,0.5436521992496852,0.5349182368090919,0.5324225746979349,v2-decomp-backfill,1.0
2025-01-11,2024020675,2024,PHI,ANA,0.6289038174113324,0.6462631836158779,0.5834082377012192,v2-decomp-backfill,1.0
2025-01-11,2024020676,2024,CHI,EDM,0.2186124750868068,0.1885679476601508,0.341436368835199,v2-decomp-backfill,0.0
2025-01-11,2024020677,2024,STL,CBJ,0.5763647203898337,0.5729470884595219,0.599405212179105,v2-decomp-backfill,0.0
2025-01-11,2024020678,2024,WPG,COL,0.4451558289287501,0.400792635398262,0.5454919228641499,v2-decomp-backfill,1.0
2025-01-11,2024020679,2024,NSH,WSH,0.4965372073994646,0.4887092146161729,0.4690235352464835,v2-decomp-backfill,0.0
2025-01-11,2024020680,2024,UTA,NYI,0.4300846239610696,0.4124914477149169,0.5439090634270456,v2-decomp-backfill,0.0
2025-01-11,2024020681,2024,CGY,LAK,0.5316933847851543,0.550703880182293,0.471086216550216,v2-decomp-backfill,1.0
2025-01-11,2024020682,2024,VGK,NYR,0.5872145907217109,0.5970840319105529,0.6039539540732796,v2-decomp-backfill,0.0
2025-01-11,2024020683,2024,SJS,MIN,0.318809504961815,0.2716867039911538,0.3545652103537923,v2-decomp-backfill,0.0
2025-01-12,2024020684,2024,DET,SEA,0.6005759552672978,0.6080249821243179,0.5793028303799852,v2-decomp-backfill,1.0
2025-01-12,2024020685,2024,OTT,DAL,0.4129242517672946,0.3889466254303607,0.4370140078352477,v2-decomp-backfill,1.0
2025-01-12,2024020686,2024,PIT,TBL,0.4493490715241181,0.4452773304425957,0.4794188853179139,v2-decomp-backfill,0.0
2025-01-12,2024020687,2024,CAR,ANA,0.7956829030132018,0.8268740637783176,0.7187307023968099,v2-decomp-backfill,0.0
2025-01-12,2024020688,2024,VGK,MIN,0.6013129491281209,0.5931356318595025,0.5830460993293402,v2-decomp-backfill,1.0
2025-01-13,2024020689,2024,PHI,FLA,0.3739367524799925,0.3658789873755316,0.4053462800449278,v2-decomp-backfill,1.0
2025-01-13,2024020690,2024,CHI,CGY,0.2979171252793906,0.3009539038865391,0.4350300050564432,v2-decomp-backfill,0.0
2025-01-13,2024020691,2024,EDM,LAK,0.6148419194154772,0.6148881131505473,0.5890210915567604,v2-decomp-backfill,1.0
2025-01-14,2024020692,2024,BOS,TBL,0.4769183700602857,0.4613997987758449,0.5250843424898362,v2-decomp-backfill,1.0
2025-01-14,2024020693,2024,TOR,DAL,0.4687949337973438,0.4624557714869532,0.5230108650403827,v2-decomp-backfill,0.0
2025-01-14,2024020694,2024,DET,SJS,0.6263861996846724,0.6465616652481221,0.6851455221476292,v2-decomp-backfill,0.0
2025-01-14,2024020695,2024,NJD,FLA,0.5782317125304455,0.584039069901534,0.4926276334847323,v2-decomp-backfill,0.0
2025-01-14,2024020696,2024,PIT,SEA,0.5260355935071366,0.5500089902887579,0.5680167303609522,v2-decomp-backfill,0.0
2025-01-14,2024020697,2024,WSH,ANA,0.694180957907179,0.7082700686285706,0.6860655135373818,v2-decomp-backfill,1.0
2025-01-14,2024020698,2024,CBJ,PHI,0.5590500048717425,0.569579812223598,0.5421582037687054,v2-decomp-backfill,1.0
2025-01-14,2024020699,2024,NYI,OTT,0.4835716275231234,0.4662341959729408,0.5314745855394301,v2-decomp-backfill,0.0
2025-01-14,2024020700,2024,STL,CGY,0.5930758167979058,0.6094868381809315,0.5423535152850686,v2-decomp-backfill,1.0
2025-01-14,2024020701,2024,NSH,VGK,0.3759847838258529,0.3733335120206837,0.4269316839024737,v2-decomp-backfill,1.0
2025-01-14,2024020702,2024,WPG,VAN,0.6022912363330287,0.6136339551493494,0.6199189289815639,v2-decomp-backfill,1.0
2025-01-14,2024020703,2024,COL,NYR,0.619825780462436,0.634285496889745,0.5871395082569351,v2-decomp-backfill,1.0
2025-01-14,2024020704,2024,UTA,MTL,0.5478670759085179,0.5513534762220058,0.5470857674268285,v2-decomp-backfill,0.0
2025-01-15,2024020705,2024,BUF,CAR,0.3481074414601271,0.3445741537865509,0.4183063508221861,v2-decomp-backfill,1.0
2025-01-15,2024020706,2024,MIN,EDM,0.4053643330748859,0.404840005625215,0.4968501552628275,v2-decomp-backfill,0.0
2025-01-16,2024020707,2024,TOR,NJD,0.4968233121852688,0.4981141669130661,0.5832526793569733,v2-decomp-backfill,1.0
2025-01-16,2024020708,2024,OTT,WSH,0.5089494684166755,0.4911474977366028,0.4893445204117635,v2-decomp-backfill,0.0
2025-01-16,2024020709,2024,TBL,ANA,0.6889574869722901,0.714563149460604,0.6757841773882892,v2-decomp-backfill,1.0
2025-01-16,2024020710,2024,FLA,DET,0.6548269527941517,0.6767049785986697,0.6591364335673024,v2-decomp-backfill,0.0
2025-01-16,2024020711,2024,CBJ,SJS,0.6687191448954924,0.6917969389229891,0.6476855008651693,v2-decomp-backfill,1.0
2025-01-16,2024020712,2024,NYI,PHI,0.5466747952494335,0.5358730956460324,0.565778853369899,v2-decomp-backfill,0.0
2025-01-16,2024020713,2024,STL,CGY,0.503646228724506,0.4901215901832486,0.5527954168647754,v2-decomp-backfill,1.0
2025-01-16,2024020714,2024,NSH,CHI,0.6853773636570558,0.6870146652530915,0.6499762885622266,v2-decomp-backfill,1.0
2025-01-16,2024020715,2024,DAL,MTL,0.7072153529177849,0.7127960572956534,0.6773456906793116,v2-decomp-backfill,0.0
2025-01-16,2024020716,2024,WPG,SEA,0.6501309224536457,0.6692426313606146,0.679093484018061,v2-decomp-backfill,1.0
2025-01-16,2024020717,2024,UTA,NYR,0.4728217964561476,0.4699129947871339,0.4604637031308338,v2-decomp-backfill,0.0
2025-01-16,2024020718,2024,COL,EDM,0.5768835449265052,0.584581655170619,0.5291309685273549,v2-decomp-backfill,0.0
2025-01-16,2024020719,2024,VAN,LAK,0.4414613691689776,0.431567259119478,0.5100363342638069,v2-decomp-backfill,0.0
2025-01-17,2024020720,2024,BUF,PIT,0.5351434328096555,0.5383972972158174,0.5501254674884547,v2-decomp-backfill,0.0
2025-01-17,2024020721,2024,CAR,VGK,0.5683236026224932,0.5646835077995359,0.5458727803829125,v2-decomp-backfill,1.0
2025-01-18,2024020722,2024,NJD,PHI,0.5826469346619324,0.5685292052971131,0.612976624883972,v2-decomp-backfill,0.0
2025-01-18,2024020723,2024,OTT,BOS,0.5862041312982806,0.5739784686486197,0.518778434137693,v2-decomp-backfill,1.0
2025-01-18,2024020724,2024,COL,DAL,0.4897856161494378,0.4978813101568018,0.5355555505645614,v2-decomp-backfill,1.0
2025-01-18,2024020725,2024,FLA,ANA,0.7414428769764168,0.7561378488647413,0.7149900438824096,v2-decomp-backfill,1.0
2025-01-18,2024020726,2024,MTL,TOR,0.4129775199474762,0.3992540383546935,0.4592529291034183,v2-decomp-backfill,0.0
2025-01-18,2024020727,2024,TBL,DET,0.6460878734477837,0.6556112404901907,0.6069148738612695,v2-decomp-backfill,1.0
2025-01-18,2024020728,2024,NYR,CBJ,0.5982278287818684,0.6035282429649164,0.6355971043285497,v2-decomp-backfill,1.0
2025-01-18,2024020729,2024,WSH,PIT,0.688655546047656,0.7040667780472624,0.6457583933072848,v2-decomp-backfill,1.0
2025-01-18,2024020730,2024,WPG,CGY,0.5476918128873749,0.54407590930536,0.6567668766589428,v2-decomp-backfill,0.0
2025-01-18,2024020731,2024,NYI,SJS,0.6680079231761508,0.6746062986050217,0.6604157824263478,v2-decomp-backfill,1.0
2025-01-18,2024020732,2024,CHI,VGK,0.2922458022733485,0.28354356351552,0.3431183866767424,v2-decomp-backfill,1.0
2025-01-18,2024020733,2024,NSH,MIN,0.5271314648919057,0.5274672296730105,0.484602704976122,v2-decomp-backfill,1.0
2025-01-18,2024020734,2024,UTA,STL,0.462446752262444,0.4530118708842711,0.4992380285809154,v2-decomp-backfill,1.0
2025-01-18,2024020735,2024,VAN,EDM,0.3703876043854794,0.351292002156482,0.4435215769545023,v2-decomp-backfill,1.0
2025-01-18,2024020736,2024,SEA,LAK,0.3967040553302382,0.3842995918740665,0.4443530637339045,v2-decomp-backfill,1.0
2025-01-19,2024020737,2024,NJD,OTT,0.5856214749125166,0.5937573833040292,0.5671899029915783,v2-decomp-backfill,0.0
2025-01-19,2024020738,2024,MTL,NYR,0.4640181867674436,0.4523675255341112,0.4704288659261472,v2-decomp-backfill,1.0
2025-01-19,2024020739,2024,DAL,DET,0.6729217483235137,0.6781355517231318,0.651147965188783,v2-decomp-backfill,1.0
2025-01-20,2024020740,2024,BOS,SJS,0.6677083202906555,0.6706301260317274,0.7163123853086263,v2-decomp-backfill,1.0
2025-01-20,2024020741,2024,COL,MIN,0.6440887795927991,0.6674915254366192,0.5980266002225082,v2-decomp-backfill,0.0
2025-01-20,2024020742,2024,SEA,BUF,0.5483691294913994,0.5614341064900472,0.5542722395235694,v2-decomp-backfill,1.0
2025-01-20,2024020743,2024,VGK,STL,0.6223495311441578,0.6424037653332751,0.6273795478927909,v2-decomp-backfill,0.0
2025-01-20,2024020744,2024,TOR,TBL,0.5493643882795848,0.5604191582374157,0.5706796806366174,v2-decomp-backfill,1.0
2025-01-20,2024020745,2024,NYI,CBJ,0.5520203984171729,0.5421301693302997,0.5628357478920717,v2-decomp-backfill,1.0
2025-01-20,2024020746,2024,CHI,CAR,0.2326619533635401,0.2228664981317571,0.3444474815022482,v2-decomp-backfill,0.0
2025-01-20,2024020747,2024,UTA,WPG,0.3478462063419096,0.3342610768726122,0.4144740615973345,v2-decomp-backfill,1.0
2025-01-20,2024020748,2024,LAK,PIT,0.6047829127005047,0.5967676848163602,0.6357828770191882,v2-decomp-backfill,0.0
2025-01-21,2024020749,2024,MTL,TBL,0.4515753303260571,0.4631793204180222,0.4785984731351597,v2-decomp-backfill,1.0
2025-01-21,2024020750,2024,NYR,OTT,0.5535593774865725,0.585717087901922,0.5868329097108619,v2-decomp-backfill,1.0
2025-01-21,2024020751,2024,PHI,DET,0.5731581029545824,0.5800953338845249,0.539159994308276,v2-decomp-backfill,1.0
2025-01-21,2024020752,2024,NSH,SJS,0.728162123763929,0.7389427187725265,0.6827815000906992,v2-decomp-backfill,1.0
2025-01-21,2024020753,2024,DAL,CAR,0.5127854354697812,0.5358358478240112,0.5554113592455739,v2-decomp-backfill,0.0
2025-01-21,2024020754,2024,EDM,WSH,0.5785458691368769,0.5866371476572249,0.585532792257165,v2-decomp-backfill,0.0
2025-01-21,2024020755,2024,VAN,BUF,0.6041116505142801,0.6038401693373967,0.611875038272307,v2-decomp-backfill,0.0
2025-01-21,2024020756,2024,ANA,FLA,0.2523153681565117,0.2339521518402969,0.3674801034166834,v2-decomp-backfill,0.0
2025-01-22,2024020757,2024,TOR,CBJ,0.5787408142947175,0.5733503196694925,0.669722081305843,v2-decomp-backfill,0.0
2025-01-22,2024020758,2024,NJD,BOS,0.5609936831624293,0.545709752776371,0.5339250828518927,v2-decomp-backfill,1.0
2025-01-22,2024020759,2024,COL,WPG,0.5475019350463868,0.5505275200116789,0.5464497649690421,v2-decomp-backfill,0.0
2025-01-22,2024020760,2024,LAK,FLA,0.5287614639494593,0.5309764979194734,0.4999202787390603,v2-decomp-backfill,1.0
2025-01-23,2024020761,2024,BOS,OTT,0.3943783434151998,0.3770499039167618,0.5698613652173858,v2-decomp-backfill,1.0
2025-01-23,2024020762,2024,DET,MTL,0.5359556982081604,0.5314044696152503,0.5459595888862083,v2-decomp-backfill,1.0
2025-01-23,2024020763,2024,NYR,PHI,0.5774965558915641,0.5815648739935932,0.6257832246360876,v2-decomp-backfill,1.0
2025-01-23,2024020764,2024,CAR,CBJ,0.7374400528804752,0.7615912203160135,0.6785789108240232,v2-decomp-backfill,1.0
2025-01-23,2024020765,2024,STL,VGK,0.3851561652576887,0.3836740000072996,0.4806121495260915,v2-decomp-backfill,0.0
2025-01-23,2024020766,2024,MIN,UTA,0.5468524803346693,0.5476974161286087,0.6315078262636291,v2-decomp-backfill,0.0
2025-01-23,2024020767,2024,CGY,BUF,0.5829393082901473,0.5754959235643493,0.5854529317029038,v2-decomp-backfill,1.0
2025-01-23,2024020768,2024,EDM,VAN,0.6523210578004593,0.6639929614443385,0.6410199778823364,v2-decomp-backfill,1.0
2025-01-23,2024020769,2024,ANA,PIT,0.4755464040362452,0.4636538565829187,0.4805047344715309,v2-decomp-backfill,1.0
2025-01-23,2024020770,2024,SEA,WSH,0.4518466882475045,0.4609741849174645,0.4366568980592876,v2-decomp-backfill,0.0
2025-01-23,2024020771,2024,SJS,NSH,0.303527538516041,0.3021339173768172,0.4030317472032921,v2-decomp-backfill,0.0
2025-01-24,2024020772,2024,NYI,PHI,0.609756862906954,0.6188647044552019,0.5553864578079184,v2-decomp-backfill,1.0
2025-01-24,2024020773,2024,CHI,TBL,0.3021969012115971,0.2937404488453051,0.383798176784858,v2-decomp-backfill,0.0
2025-01-24,2024020774,2024,DAL,VGK,0.5782000458798767,0.5860161538831192,0.5648296166923661,v2-decomp-backfill,1.0
2025-01-24,2024020775,2024,WPG,UTA,0.7060779813270107,0.7379001831319011,0.6644206455145387,v2-decomp-backfill,1.0
2025-01-25,2024020776,2024,BOS,COL,0.3997253283912596,0.4223621745435602,0.5048438301022745,v2-decomp-backfill,1.0
2025-01-25,2024020777,2024,EDM,BUF,0.7173825235987595,0.7284335266705144,0.6927026268611762,v2-decomp-backfill,1.0
2025-01-25,2024020778,2024,SEA,PIT,0.5449726473820725,0.5486098315374943,0.5444713097773064,v2-decomp-backfill,1.0
2025-01-25,2024020779,2024,MTL,NJD,0.4468786043800754,0.4470445824255757,0.5075223245768532,v2-decomp-backfill,0.0
2025-01-25,2024020780,2024,OTT,TOR,0.4985097265696463,0.4748674172000507,0.4800110782039868,v2-decomp-backfill,1.0
2025-01-25,2024020781,2024,DET,TBL,0.4762995858130621,0.4702502295873795,0.4884480840365853,v2-decomp-backfill,1.0
2025-01-25,2024020782,2024,CBJ,LAK,0.3735492300878042,0.3938382529129222,0.4544827997429845,v2-decomp-backfill,1.0
2025-01-25,2024020783,2024,STL,DAL,0.457839848275982,0.4664143939254054,0.4498672823762237,v2-decomp-backfill,0.0
2025-01-25,2024020784,2024,MIN,CGY,0.5229331252101177,0.5237892075468435,0.5884251966388155,v2-decomp-backfill,0.0
2025-01-25,2024020785,2024,NYI,CAR,0.3029144151088869,0.251258170857734,0.4309446707391917,v2-decomp-backfill,1.0
2025-01-25,2024020786,2024,VAN,WSH,0.4893042412294354,0.4922875485129725,0.4691992102794869,v2-decomp-backfill,1.0
2025-01-25,2024020787,2024,ANA,NSH,0.4131163540556348,0.3909387921350503,0.4661249693229203,v2-decomp-backfill,1.0
2025-01-25,2024020788,2024,SJS,FLA,0.2451344513655301,0.2166491132439572,0.304873546989875,v2-decomp-backfill,0.0
2025-01-26,2024020789,2024,NYR,COL,0.5016058497415954,0.5035379569481149,0.5367486146780922,v2-decomp-backfill,0.0
2025-01-26,2024020790,2024,OTT,UTA,0.4931895828151796,0.4633346086281827,0.591594226786321,v2-decomp-backfill,1.0
2025-01-26,2024020791,2024,WPG,CGY,0.6701728599135911,0.6834936725811203,0.6337515792339522,v2-decomp-backfill,1.0
2025-01-26,2024020792,2024,CHI,MIN,0.409438510741339,0.4099160188363592,0.3911490294872137,v2-decomp-backfill,0.0
2025-01-26,2024020793,2024,VGK,FLA,0.521854087734543,0.5493206383128189,0.5246803586215728,v2-decomp-backfill,1.0
2025-01-27,2024020794,2024,DET,LAK,0.4484135781428947,0.4460232771245217,0.4914906983822789,v2-decomp-backfill,1.0
2025-01-27,2024020795,2024,PHI,NJD,0.4741459457823938,0.4844830213378649,0.4912536526067528,v2-decomp-backfill,1.0
2025-01-27,2024020796,2024,STL,VAN,0.4841307351394879,0.48256639548369,0.5288854378153365,v2-decomp-backfill,0.0
2025-01-27,2024020797,2024,EDM,SEA,0.6746450700989626,0.675054064733559,0.6851691422736342,v2-decomp-backfill,1.0
2025-01-27,2024020798,2024,SJS,PIT,0.3553984324617183,0.3346868522660688,0.4212859695605827,v2-decomp-backfill,1.0
2025-01-28,2024020799,2024,BUF,BOS,0.4860919643788911,0.4790124354859874,0.464205245987563,v2-decomp-backfill,1.0
2025-01-28,2024020800,2024,MTL,WPG,0.3576156520963558,0.3502249655300655,0.4271450245945614,v2-decomp-backfill,0.0
2025-01-28,2024020801,2024,TBL,CHI,0.7190180675206399,0.7309920771089554,0.7100464655391806,v2-decomp-backfill,0.0
2025-01-28,2024020802,2024,NYR,CAR,0.4324256085198036,0.431922525984097,0.5053321745789139,v2-decomp-backfill,0.0
2025-01-28,2024020803,2024,NYI,COL,0.4286988481201367,0.409665381661163,0.4588891473279854,v2-decomp-backfill,1.0
2025-01-28,2024020804,2024,CGY,WSH,0.4325283386811074,0.4429134619140084,0.4733485587826859,v2-decomp-backfill,0.0
2025-01-28,2024020805,2024,VGK,DAL,0.5154593125598643,0.5188368842506176,0.5257914282339011,v2-decomp-backfill,0.0
2025-01-28,2024020806,2024,SEA,ANA,0.4492607437373679,0.4408974261128265,0.5967399052894277,v2-decomp-backfill,0.0
2025-01-29,2024020807,2024,TOR,MIN,0.5773127018047324,0.589465958493184,0.5790127078282544,v2-decomp-backfill,0.0
2025-01-29,2024020808,2024,FLA,LAK,0.5554162716108568,0.5613844664922518,0.5963708067823345,v2-decomp-backfill,1.0
2025-01-29,2024020809,2024,NJD,PHI,0.5741855013570052,0.5613314822443822,0.5965436421575443,v2-decomp-backfill,1.0
2025-01-29,2024020810,2024,NSH,VAN,0.5118310187554241,0.5204093820378838,0.5212733948518926,v2-decomp-backfill,0.0
2025-01-29,2024020811,2024,UTA,PIT,0.4668294245514152,0.4515891786522735,0.5553303413297054,v2-decomp-backfill,0.0
2025-01-30,2024020812,2024,BOS,WPG,0.3792982119839209,0.3653892831802773,0.4787983619976039,v2-decomp-backfill,0.0
2025-01-30,2024020813,2024,MTL,MIN,0.5307952250311989,0.5387283111352318,0.4760411501831602,v2-decomp-backfill,0.0
2025-01-30,2024020814,2024,OTT,WSH,0.4459017090264107,0.450382719549018,0.4776729807614941,v2-decomp-backfill,1.0
2025-01-30,2024020815,2024,TBL,LAK,0.6518894606609741,0.6839967051449315,0.5438477249236291,v2-decomp-backfill,1.0
2025-01-30,2024020816,2024,PHI,NYI,0.419553903855833,0.3930430232501836,0.5252606677864652,v2-decomp-backfill,0.0
2025-01-30,2024020817,2024,CAR,CHI,0.8219866729790619,0.8362908111547065,0.7524440098255072,v2-decomp-backfill,1.0
2025-01-30,2024020818,2024,CGY,ANA,0.652747339606726,0.6620101883117355,0.6224471907310117,v2-decomp-backfill,1.0
2025-01-30,2024020819,2024,EDM,DET,0.6814272619409798,0.7039850876679298,0.6627660476411926,v2-decomp-backfill,0.0
2025-01-30,2024020820,2024,VGK,CBJ,0.6529019599342515,0.6499436813270443,0.6547495144146672,v2-decomp-backfill,0.0
2025-01-30,2024020821,2024,SEA,SJS,0.6715174517625611,0.7101554557280236,0.6616497921149739,v2-decomp-backfill,1.0
2025-01-31,2024020822,2024,BUF,NSH,0.4900479282582479,0.4994185927374834,0.5258787460275667,v2-decomp-backfill,1.0
2025-01-31,2024020823,2024,DAL,VAN,0.6372184083044572,0.6433980430653368,0.6291042383085984,v2-decomp-backfill,1.0
2025-01-31,2024020824,2024,COL,STL,0.6456500080878094,0.6605426345109696,0.635134672628359,v2-decomp-backfill,1.0
2025-01-31,2024020825,2024,UTA,CBJ,0.6098175474317582,0.6232328526171405,0.5394263312947647,v2-decomp-backfill,0.0
2025-02-01,2024020826,2024,FLA,CHI,0.7990975367418927,0.8170273357232654,0.7490047750509815,v2-decomp-backfill,1.0
2025-02-01,2024020827,2024,BOS,NYR,0.5034190122253497,0.4934578476027009,0.5300795201562302,v2-decomp-backfill,1.0
2025-02-01,2024020828,2024,OTT,MIN,0.5541884665367622,0.5418744779636394,0.5180418125220202,v2-decomp-backfill,1.0
2025-02-01,2024020829,2024,TBL,NYI,0.6120772395879729,0.630303203040526,0.5885450637142053,v2-decomp-backfill,0.0
2025-02-01,2024020830,2024,PIT,NSH,0.555482532660703,0.5554152336278603,0.5341069712784695,v2-decomp-backfill,1.0
2025-02-01,2024020831,2024,WSH,WPG,0.5036194941974124,0.4942512172745776,0.5230581332806681,v2-decomp-backfill,0.0
2025-02-01,2024020832,2024,CAR,LAK,0.640187053388435,0.6450575473152014,0.6200421985589828,v2-decomp-backfill,0.0
2025-02-01,2024020833,2024,EDM,TOR,0.6125621953881454,0.6197904741202689,0.5988526199350446,v2-decomp-backfill,0.0
2025-02-01,2024020834,2024,CGY,DET,0.5646283533686516,0.5616920879424094,0.550340285205863,v2-decomp-backfill,0.0
2025-02-02,2024020835,2024,BUF,NJD,0.4681960396085746,0.4785308992161605,0.4892075612593398,v2-decomp-backfill,1.0
2025-02-02,2024020836,2024,COL,PHI,0.6436010017421282,0.6630823844121163,0.6590961539348401,v2-decomp-backfill,1.0
2025-02-02,2024020837,2024,ANA,MTL,0.4191327297777352,0.4130013197247909,0.5049486681103431,v2-decomp-backfill,1.0
2025-02-02,2024020838,2024,FLA,NYI,0.6985086339764102,0.695439398419302,0.641351012536691,v2-decomp-backfill,1.0
2025-02-02,2024020839,2024,NYR,VGK,0.3677427397489938,0.3327257851863105,0.524596295799812,v2-decomp-backfill,1.0
2025-02-02,2024020840,2024,DAL,CBJ,0.6621592645241197,0.6551541848124827,0.6793279617288914,v2-decomp-backfill,1.0
2025-02-02,2024020841,2024,UTA,STL,0.4975340483548792,0.4875557311247369,0.5233211863804357,v2-decomp-backfill,0.0
2025-02-02,2024020842,2024,VAN,DET,0.5957683685638177,0.5979117990573593,0.5608544343367653,v2-decomp-backfill,0.0
2025-02-02,2024020843,2024,SEA,CGY,0.5870602021714026,0.6133582115390759,0.5154961453607038,v2-decomp-backfill,0.0
2025-02-03,2024020844,2024,NSH,OTT,0.4724768073272109,0.492688575691711,0.4990679128098916,v2-decomp-backfill,0.0
