date,gamePk,home,away,p_home,p_home_elo,model,h5,a5,result
20260419,825018,ATH,CWS,0.5845461238818838,0.5300837710301666,v2-backfill,1.0,7.0,0.0
20260419,825100,AZ,TOR,0.5319006780552051,0.5659632222551503,v2-backfill,1.0,10.0,0.0
20260420,822749,WSH,ATL,0.4451946104345399,0.4909857881914023,v2-backfill,3.0,2.0,1.0
20260420,822994,TB,CIN,0.5281244255044948,0.5362844403411116,v2-backfill,1.0,3.0,0.0
20260420,823149,SEA,ATH,0.6034041648185228,0.5492492693986225,v2-backfill,3.0,1.0,1.0
20260420,823879,MIA,STL,0.5452727219455311,0.5096254854286579,v2-backfill,2.0,1.0,1.0
20260420,824125,KC,BAL,0.4975109909549066,0.533032626130658,v2-backfill,1.0,0.0,1.0
20260420,824370,COL,LAD,0.3374552436295789,0.4042364743103064,v2-backfill,1.0,5.0,0.0
20260420,824450,CLE,HOU,0.5316707441687186,0.5523203488890418,v2-backfill,2.0,7.0,0.0
20260420,824692,CHC,PHI,0.5343105513721002,0.5483567540064067,v2-backfill,5.0,1.0,1.0
20260421,822747,WSH,ATL,0.4495616721909671,0.4968450959406125,v2-backfill,5.0,3.0,1.0
20260421,822914,TEX,PIT,0.4721963837103257,0.5256175749941012,v2-backfill,5.0,1.0,1.0
20260421,822995,TB,CIN,0.5670572658966945,0.5301375565451973,v2-backfill,0.0,5.0,0.0
20260421,823236,SF,LAD,0.4494905158215331,0.467889595578691,v2-backfill,3.0,1.0,1.0
20260421,823640,NYM,MIN,0.570293263500258,0.519019759364531,v2-backfill,3.0,0.0,1.0
20260421,823880,MIA,STL,0.5377675910173154,0.5152675722046275,v2-backfill,1.0,5.0,0.0
20260421,824045,LAA,TOR,0.4572658746283852,0.5023522068966816,v2-backfill,1.0,0.0,1.0
20260421,824290,DET,MIL,0.491428242811096,0.4963209512857962,v2-backfill,1.0,3.0,0.0
20260421,824448,CLE,HOU,0.6245247109134635,0.5460231121693041,v2-backfill,2.0,3.0,0.0
20260421,824690,CHC,PHI,0.5306591743963647,0.5535024923729238,v2-backfill,1.0,0.0,1.0
20260421,824773,BOS,NYY,0.50261984690492,0.4563503054441183,v2-backfill,0.0,1.0,0.0
20260421,825099,AZ,CWS,0.5601534309085682,0.5685100394070608,v2-backfill,2.0,8.0,0.0
20260422,822748,WSH,ATL,0.5656767073681306,0.5026378145054139,v2-backfill,4.0,8.0,0.0
20260422,822913,TEX,PIT,0.5050761860928665,0.5310615045836278,v2-backfill,2.0,4.0,0.0
20260422,822993,TB,CIN,0.616792130707991,0.5240521214645866,v2-backfill,5.0,1.0,1.0
20260422,823147,SEA,ATH,0.6882388657511794,0.5537641645549376,v2-backfill,2.0,3.0,0.0
20260422,823641,NYM,MIN,0.5776525816326513,0.5245466818633066,v2-backfill,2.0,1.0,1.0
20260422,823878,MIA,STL,0.5690356999102487,0.5093389965926182,v2-backfill,4.0,0.0,1.0
20260422,824044,LAA,TOR,0.6015843126683217,0.5080809025011988,v2-backfill,3.0,0.0,1.0
20260422,824123,KC,BAL,0.5962991534626274,0.5379420090894538,v2-backfill,3.0,2.0,1.0
20260422,824286,DET,MIL,0.5930586046069221,0.4906078836634502,v2-backfill,4.0,1.0,1.0
20260422,824367,COL,SD,0.4266372178945485,0.4287504358695997,v2-backfill,5.0,1.0,1.0
20260422,824449,CLE,HOU,0.5839534471127651,0.5397831572016726,v2-backfill,0.0,2.0,0.0
20260422,824688,CHC,PHI,0.6260873808580485,0.5585783630298096,v2-backfill,6.0,2.0,1.0
20260422,824774,BOS,NYY,0.448878410040557,0.45114138953657,v2-backfill,0.0,4.0,0.0
20260422,825097,AZ,CWS,0.599103771963788,0.5620765368402344,v2-backfill,8.0,4.0,1.0
20260423,822912,TEX,PIT,0.6259285036631783,0.5249667027729825,v2-backfill,6.0,1.0,1.0
20260423,823233,SF,LAD,0.4996248294970776,0.4742935686827739,v2-backfill,0.0,3.0,0.0
20260423,823639,NYM,MIN,0.4201322324932984,0.5300041963832496,v2-backfill,7.0,2.0,1.0
20260423,824288,DET,MIL,0.6819491262388867,0.4964714308158484,v2-backfill,2.0,1.0,1.0
20260423,824368,COL,SD,0.4463808921216305,0.4352053685806425,v2-backfill,6.0,4.0,1.0
20260423,824689,CHC,PHI,0.5171714599702218,0.563584528984616,v2-backfill,5.0,2.0,1.0
20260423,824770,BOS,NYY,0.3082698492282738,0.4460024289428129,v2-backfill,2.0,1.0,1.0
20260424,822827,TOR,CLE,0.5074310530370891,0.5146852838500214,v2-backfill,4.0,7.0,0.0
20260424,822909,TEX,ATH,0.6043284971149487,0.5531718272139218,v2-backfill,1.0,6.0,0.0
20260424,822992,TB,MIN,0.5298168841685572,0.5265326398368583,v2-backfill,3.0,1.0,1.0
20260424,823232,SF,MIA,0.4663558549250623,0.5362358466423275,v2-backfill,3.0,8.0,0.0
20260424,823800,MIL,PIT,0.5209296306122918,0.5457615918270052,v2-backfill,0.0,3.0,0.0
20260424,823962,LAD,CHC,0.5544111607220609,0.5171036351446091,v2-backfill,4.0,0.0,1.0
20260424,824124,KC,LAA,0.4856116446589855,0.5402881704361473,v2-backfill,5.0,0.0,1.0
20260424,824204,HOU,NYY,0.4207849462254016,0.4469799349688927,v2-backfill,2.0,5.0,0.0
20260424,824529,CIN,DET,0.5033142977990315,0.503514836947049,v2-backfill,2.0,5.0,0.0
20260424,824611,CWS,WSH,0.6469555723361535,0.5377256233436334,v2-backfill,1.0,3.0,0.0
20260424,824854,BAL,BOS,0.4938231934425021,0.5105641191759216,v2-backfill,9.0,2.0,1.0
20260424,824932,ATL,PHI,0.5391208937998102,0.5191431202392731,v2-backfill,2.0,3.0,0.0
20260425,822910,TEX,ATH,0.6118830599016604,0.5468670247530674,v2-backfill,2.0,3.0,0.0
20260425,822989,TB,MIN,0.5785982664836865,0.5319649267946759,v2-backfill,2.0,0.0,1.0
20260425,823070,STL,SEA,0.4141414695275746,0.4864615475063342,v2-backfill,7.0,6.0,1.0
20260425,823960,LAD,CHC,0.4609048906974916,0.5226543395799571,v2-backfill,8.0,4.0,1.0
20260425,824121,KC,LAA,0.6041063658086325,0.5455417587178343,v2-backfill,4.0,1.0,1.0
20260425,824203,HOU,NYY,0.4529602795620941,0.4418974793823801,v2-backfill,1.0,2.0,0.0
20260425,824527,CIN,DET,0.5047030366251506,0.4977179819025859,v2-backfill,6.0,2.0,1.0
20260425,824613,CWS,WSH,0.5547375215444214,0.5315646310331861,v2-backfill,0.0,2.0,0.0
20260425,824851,BAL,BOS,0.4972422276248828,0.5161948634813988,v2-backfill,0.0,7.0,0.0
20260425,824933,ATL,PHI,0.5062217692520098,0.5131725771641957,v2-backfill,2.0,3.0,0.0
20260425,825093,AZ,SD,0.5914351189668293,0.5482225656018279,v2-backfill,4.0,1.0,1.0
20260426,822911,TEX,ATH,0.5854544275218525,0.5406192588464941,v2-backfill,0.0,2.0,0.0
20260426,822991,TB,MIN,0.5751438733261804,0.537327454757092,v2-backfill,4.0,0.0,1.0
20260426,823230,SF,MIA,0.5691587186638601,0.5297442632805431,v2-backfill,1.0,3.0,0.0
20260426,823637,NYM,COL,0.6599008186092599,0.6081552887559287,v2-backfill,0.0,3.0,0.0
20260426,823797,MIL,PIT,0.5339316496511767,0.5390718390702263,v2-backfill,5.0,0.0,1.0
20260426,823959,LAD,CHC,0.5300016434529267,0.5281357522294632,v2-backfill,3.0,0.0,1.0
20260426,824122,KC,LAA,0.5518462084760288,0.5507253658038117,v2-backfill,1.0,6.0,0.0
20260426,824202,HOU,NYY,0.5323655532138418,0.4368847467213278,v2-backfill,7.0,0.0,1.0
20260426,824528,CIN,DET,0.4860577668184294,0.503500644294076,v2-backfill,3.0,2.0,1.0
20260426,824852,BAL,BOS,0.5777245427051796,0.5102561785582947,v2-backfill,1.0,3.0,0.0
20260426,824934,ATL,PHI,0.6196164836652123,0.5072669966025007,v2-backfill,6.0,0.0,1.0
20260426,825094,AZ,SD,0.5593212751410178,0.5533701148857239,v2-backfill,1.0,6.0,0.0
20260427,822825,TOR,BOS,0.5865273335461927,0.5152073449556149,v2-backfill,0.0,3.0,0.0
20260427,822906,TEX,NYY,0.4535362539442865,0.4723540805694176,v2-backfill,0.0,4.0,0.0
20260427,823311,SD,CHC,0.4759224547318377,0.4904208102788007,v2-backfill,6.0,5.0,1.0
20260427,823395,PIT,STL,0.5517010622018506,0.551235865609544,v2-backfill,2.0,0.0,1.0
20260427,823719,MIN,SEA,0.4591258511357579,0.5033948327299668,v2-backfill,7.0,2.0,1.0
20260427,823961,LAD,MIA,0.6777426461503874,0.5900182714341184,v2-backfill,2.0,4.0,0.0
20260427,824446,CLE,TB,0.522662085407578,0.5057601555272419,v2-backfill,2.0,0.0,1.0
20260427,824609,CWS,LAA,0.5385141604574295,0.5229133013471225,v2-backfill,1.0,4.0,0.0
20260428,822823,TOR,BOS,0.4807774489610132,0.5092794274057142,v2-backfill,3.0,0.0,1.0
20260428,822908,TEX,NYY,0.4876782576736482,0.4669360007070322,v2-backfill,0.0,1.0,0.0
20260428,823390,PIT,STL,0.6357185391471182,0.5563426130332383,v2-backfill,0.0,6.0,0.0
20260428,823473,PHI,SF,0.598688193609302,0.5407958576560271,v2-backfill,1.0,0.0,1.0
20260428,823636,NYM,WSH,0.5751680674440887,0.5553871086431322,v2-backfill,8.0,0.0,1.0
20260428,823716,MIN,SEA,0.5147488754823749,0.5091112544796151,v2-backfill,1.0,0.0,1.0
20260428,823798,MIL,AZ,0.5250075787408841,0.5257705403891837,v2-backfill,5.0,2.0,1.0
20260428,823956,LAD,MIA,0.6835469097965001,0.5834299030512804,v2-backfill,0.0,2.0,0.0
20260428,824447,CLE,TB,0.546881884602621,0.5114485554930273,v2-backfill,0.0,1.0,0.0
20260428,824526,CIN,COL,0.6429480947949615,0.5925700700149269,v2-backfill,4.0,2.0,1.0
20260428,824610,CWS,LAA,0.5145921009193346,0.5169026564292751,v2-backfill,3.0,1.0,1.0
20260428,824849,BAL,HOU,0.5210463487621058,0.5147346554377085,v2-backfill,4.0,1.0,1.0
20260428,824931,ATL,DET,0.4520623391941393,0.4997191991484879,v2-backfill,2.0,0.0,1.0
20260428,825017,ATH,KC,0.482191452806668,0.5178937928473601,v2-backfill,1.0,0.0,1.0
20260429,822821,TOR,BOS,0.5729265006181206,0.5149256865561687,v2-backfill,7.0,1.0,1.0
20260429,822907,TEX,NYY,0.5967939735037637,0.4615877178439135,v2-backfill,2.0,0.0,1.0
20260429,823392,PIT,STL,0.5542931901809626,0.5500100192183349,v2-backfill,1.0,3.0,0.0
20260429,823633,NYM,WSH,0.5900966421439983,0.5604371878334444,v2-backfill,2.0,9.0,0.0
20260429,823717,MIN,SEA,0.5107554839092614,0.5147595394342419,v2-backfill,2.0,1.0,1.0
20260429,823796,MIL,AZ,0.5421518286213308,0.5312125259613856,v2-backfill,2.0,4.0,0.0
20260429,823958,LAD,MIA,0.6819983620143197,0.5768856578349774,v2-backfill,1.0,2.0,0.0
20260429,824445,CLE,TB,0.5293090046017399,0.5055620583203478,v2-backfill,3.0,0.0,1.0
20260429,824525,CIN,COL,0.6003487595097485,0.5970920108360449,v2-backfill,0.0,5.0,0.0
20260429,824930,ATL,DET,0.3835565610251282,0.5054786754118795,v2-backfill,2.0,3.0,0.0
20260429,825015,ATH,KC,0.5189804848577926,0.523434708061289,v2-backfill,4.0,1.0,1.0
20260430,823391,PIT,STL,0.7245036730635468,0.5437335276172856,v2-backfill,3.0,5.0,0.0
20260430,823471,PHI,SF,0.5861193137639069,0.5460427234213415,v2-backfill,4.0,2.0,1.0
20260430,823472,PHI,SF,0.6009085008794012,0.5512196099192501,v2-backfill,1.0,2.0,0.0
20260430,823714,MIN,TOR,0.4859183954562401,0.5350681369100017,v2-backfill,2.0,1.0,1.0
20260430,823795,MIL,AZ,0.5850082605173126,0.5251161974821755,v2-backfill,8.0,1.0,1.0
20260430,824524,CIN,COL,0.6232325238703575,0.5904596574871602,v2-backfill,3.0,2.0,1.0
20260430,824848,BAL,HOU,0.4915039996815845,0.5203145577933226,v2-backfill,5.0,0.0,1.0
20260430,824850,BAL,HOU,0.5079233692273688,0.5258253271886303,v2-backfill,3.0,11.0,0.0
20260430,824929,ATL,DET,0.5554204820491997,0.49965935642928,v2-backfill,2.0,0.0,1.0
20260430,825016,ATH,KC,0.5671232130451205,0.5289062822491588,v2-backfill,5.0,2.0,1.0
20260501,822744,WSH,MIL,0.3831779318181177,0.4616223199981886,v2-backfill,0.0,4.0,0.0
20260501,822990,TB,SF,0.597573763194072,0.5540578334149184,v2-backfill,2.0,0.0,1.0
20260501,823066,STL,LAD,0.368160482118774,0.4725491166327787,v2-backfill,4.0,1.0,1.0
20260501,823146,SEA,KC,0.58754096092668,0.5311012209538976,v2-backfill,3.0,4.0,0.0
20260501,823309,SD,CWS,0.4902958212661054,0.5499363471988782,v2-backfill,0.0,7.0,0.0
20260501,823389,PIT,CIN,0.5529859930128995,0.5243381152872804,v2-backfill,8.0,0.0,1.0
20260501,823557,NYY,BAL,0.7046293402890157,0.6051778394270828,v2-backfill,5.0,1.0,1.0
20260501,823713,MIN,TOR,0.5223299617319804,0.5403903327803027,v2-backfill,2.0,6.0,0.0
20260501,823877,MIA,PHI,0.4723514837077411,0.5081844328360278,v2-backfill,1.0,2.0,0.0
20260501,824041,LAA,NYM,0.4692615106906657,0.4911597672060749,v2-backfill,3.0,0.0,1.0
20260501,824366,COL,ATL,0.3822431884074254,0.4550269746340068,v2-backfill,6.0,1.0,1.0
20260501,824686,CHC,AZ,0.5916046957379899,0.5265420496788232,v2-backfill,6.0,1.0,1.0
20260501,824772,BOS,HOU,0.5053460663351387,0.5317761524467657,v2-backfill,3.0,1.0,1.0
20260501,825012,ATH,CLE,0.426439199197792,0.5264391130164141,v2-backfill,4.0,5.0,0.0
20260502,822746,WSH,MIL,0.4119816473637161,0.4563435126526591,v2-backfill,1.0,3.0,0.0
20260502,822988,TB,SF,0.561675481739727,0.5591261151779291,v2-backfill,4.0,0.0,1.0
20260502,823067,STL,LAD,0.554071298236513,0.4786070570565549,v2-backfill,3.0,0.0,1.0
20260502,823144,SEA,KC,0.5516498306483946,0.5250060175336893,v2-backfill,2.0,1.0,1.0
20260502,823388,PIT,CIN,0.6304979217542003,0.5297982705114106,v2-backfill,15.0,4.0,1.0
20260502,823554,NYY,BAL,0.6471054928322322,0.6095138473109649,v2-backfill,6.0,1.0,1.0
20260502,823715,MIN,TOR,0.4617224531088689,0.5342035581382548,v2-backfill,4.0,2.0,1.0
20260502,823876,MIA,PHI,0.585636406707863,0.5023344574712122,v2-backfill,3.0,0.0,1.0
20260502,824042,LAA,NYM,0.486442746023958,0.4970171209460057,v2-backfill,3.0,1.0,1.0
20260502,824284,DET,TEX,0.5659240570919001,0.5234622337226348,v2-backfill,5.0,1.0,1.0
20260502,824365,COL,ATL,0.3496099016686177,0.4612571529747649,v2-backfill,1.0,8.0,0.0
20260502,824685,CHC,AZ,0.5906427854907011,0.531974216748283,v2-backfill,1.0,0.0,1.0
20260502,824771,BOS,HOU,0.5305758443029301,0.5371411227285936,v2-backfill,1.0,6.0,0.0
20260502,825014,ATH,CLE,0.51392901396292,0.5203916254518083,v2-backfill,4.0,5.0,0.0
20260503,822742,WSH,MIL,0.3995170992250064,0.4511346873974864,v2-backfill,2.0,1.0,1.0
20260503,822987,TB,SF,0.6226657560064937,0.564124713963151,v2-backfill,0.0,1.0,0.0
20260503,823065,STL,LAD,0.4946722351550463,0.4846016175104163,v2-backfill,0.0,3.0,0.0
20260503,823145,SEA,KC,0.5826271393027126,0.5304577104505458,v2-backfill,1.0,3.0,0.0
20260503,823307,SD,CWS,0.6016300071113428,0.5431616511108348,v2-backfill,3.0,1.0,1.0
20260503,823711,MIN,TOR,0.6353473782055438,0.5395370253918493,v2-backfill,4.0,0.0,1.0
20260503,823875,MIA,PHI,0.4441828872334116,0.5080633616066729,v2-backfill,0.0,7.0,0.0
20260503,824043,LAA,NYM,0.4919228664464875,0.5028078604377102,v2-backfill,1.0,2.0,0.0
20260503,824285,DET,TEX,0.4842030104007057,0.5289334604527434,v2-backfill,2.0,0.0,1.0
20260503,824364,COL,ATL,0.4897673629583085,0.4559831562924833,v2-backfill,5.0,6.0,0.0
20260503,824687,CHC,AZ,0.6317774018749035,0.5373366244860944,v2-backfill,6.0,2.0,1.0
20260503,824769,BOS,HOU,0.6420566345033226,0.5309858385738024,v2-backfill,1.0,0.0,1.0
20260503,825013,ATH,CLE,0.4757805627046211,0.5144077226597512,v2-backfill,4.0,1.0,1.0
20260504,822984,TB,TOR,0.5691724284671063,0.5516086367764146,v2-backfill,3.0,1.0,1.0
20260504,823064,STL,MIL,0.4414326800415501,0.474540673738643,v2-backfill,4.0,0.0,1.0
20260504,823143,SEA,ATL,0.6384609300854486,0.5244677966782384,v2-backfill,0.0,1.0,0.0
20260504,823228,SF,SD,0.4815305620219776,0.4913066072746979,v2-backfill,2.0,1.0,1.0
20260504,823552,NYY,BAL,0.691920748798789,0.6125423915157189,v2-backfill,3.0,0.0,1.0
20260504,823874,MIA,PHI,0.5223047699545436,0.5022147506331619,v2-backfill,0.0,1.0,0.0
20260504,824039,LAA,CWS,0.5550007184745668,0.5230874921160402,v2-backfill,0.0,5.0,0.0
20260504,824120,KC,CLE,0.4969603571211029,0.5138305755427881,v2-backfill,4.0,2.0,1.0
20260504,824201,HOU,LAD,0.3772192875852478,0.4633318080280927,v2-backfill,3.0,8.0,0.0
20260505,822743,WSH,MIN,0.47505228954336,0.490218179682941,v2-backfill,2.0,6.0,0.0
20260505,822986,TB,TOR,0.5588096036255592,0.5567103170054263,v2-backfill,2.0,3.0,0.0
20260505,823227,SF,SD,0.6055479417161885,0.4971623106934823,v2-backfill,4.0,7.0,0.0
20260505,823469,PHI,ATH,0.5738307942692862,0.5269064136183889,v2-backfill,1.0,0.0,1.0
20260505,823873,MIA,BAL,0.5440032375733418,0.5335420227726643,v2-backfill,4.0,7.0,0.0
20260505,824040,LAA,CWS,0.4680744322207198,0.5170750119236489,v2-backfill,4.0,2.0,1.0
20260505,824119,KC,CLE,0.4698043184855284,0.5194215604244272,v2-backfill,4.0,3.0,1.0
20260505,824200,HOU,LAD,0.4201007389873279,0.4580305413714677,v2-backfill,2.0,0.0,1.0
20260505,824281,DET,BOS,0.6559023781222336,0.5453980834496452,v2-backfill,3.0,10.0,0.0
20260505,824682,CHC,CIN,0.5808866813445439,0.5647187286218407,v2-backfill,0.0,1.0,0.0
20260505,825092,AZ,PIT,0.4883482039933974,0.5313948246404472,v2-backfill,2.0,0.0,1.0
20260506,822740,WSH,MIN,0.4484084852334573,0.4845779794785945,v2-backfill,3.0,2.0,1.0
20260506,822985,TB,TOR,0.6225741315109414,0.5503745396110857,v2-backfill,2.0,0.0,1.0
20260506,823063,STL,MIL,0.5178438132438226,0.4805779878360034,v2-backfill,0.0,5.0,0.0
20260506,823141,SEA,ATL,0.6322717845018155,0.5182288064315435,v2-backfill,1.0,0.0,1.0
20260506,823470,PHI,ATH,0.657206585608128,0.5323339358580067,v2-backfill,1.0,2.0,0.0
20260506,823550,NYY,TEX,0.6184527057960088,0.58505195056045,v2-backfill,0.0,6.0,0.0
20260506,823872,MIA,BAL,0.6342035767939056,0.5274223010562462,v2-backfill,3.0,5.0,0.0
20260506,824036,LAA,CWS,0.5051454754923314,0.5226260704994452,v2-backfill,7.0,1.0,1.0
20260506,824118,KC,CLE,0.5557224116192352,0.5249434774045152,v2-backfill,1.0,2.0,0.0
20260506,824198,HOU,LAD,0.4428199623700633,0.4642324068715456,v2-backfill,1.0,10.0,0.0
20260506,824282,DET,BOS,0.562158276237809,0.5391639400375071,v2-backfill,0.0,4.0,0.0
20260506,824361,COL,NYM,0.3968399763036193,0.4417279922664215,v2-backfill,0.0,4.0,0.0
20260506,824683,CHC,CIN,0.6100651150821889,0.5583156755117022,v2-backfill,4.0,2.0,1.0
20260506,825091,AZ,PIT,0.4677137835384848,0.5367647245135102,v2-backfill,0.0,1.0,0.0
20260507,822741,WSH,MIN,0.5426417538701299,0.4905082418261269,v2-backfill,5.0,3.0,1.0
20260507,823467,PHI,ATH,0.5372790856009894,0.5262263094254477,v2-backfill,1.0,10.0,0.0
20260507,823551,NYY,TEX,0.5788167297078913,0.5784965643595733,v2-backfill,1.0,2.0,0.0
20260507,823870,MIA,BAL,0.5798271560624407,0.5213646551860701,v2-backfill,3.0,2.0,1.0
20260507,824117,KC,CLE,0.5755841554636888,0.5189115396362233,v2-backfill,1.0,4.0,0.0
20260507,824362,COL,NYM,0.4379593202048839,0.436717597804556,v2-backfill,1.0,2.0,0.0
20260507,824681,CHC,CIN,0.650799802462287,0.5633254674096202,v2-backfill,8.0,0.0,1.0
20260507,825090,AZ,PIT,0.5225570494288913,0.5306131262148895,v2-backfill,2.0,3.0,0.0
20260508,822822,TOR,LAA,0.5291599630654082,0.518432809186903,v2-backfill,2.0,0.0,1.0
20260508,822904,TEX,CHC,0.4672642750861553,0.4891140616074965,v2-backfill,1.0,3.0,0.0
20260508,823225,SF,PIT,0.4499655252325321,0.4848892529940385,v2-backfill,2.0,1.0,1.0
20260508,823303,SD,STL,0.5702820138540777,0.5356402675650253,v2-backfill,0.0,6.0,0.0
20260508,823466,PHI,COL,0.6870536627344245,0.6039754947433895,v2-backfill,0.0,6.0,0.0
20260508,823794,MIL,NYY,0.5365867664218872,0.4995493093398709,v2-backfill,5.0,0.0,1.0
20260508,823871,MIA,WSH,0.5380291189854379,0.5230306940288605,v2-backfill,2.0,3.0,0.0
20260508,823957,LAD,ATL,0.5106264940916999,0.5615006002932814,v2-backfill,2.0,1.0,1.0
20260508,824443,CLE,MIN,0.5978982566061981,0.5230055444013798,v2-backfill,4.0,0.0,1.0
20260508,824522,CIN,HOU,0.5293632452577636,0.5427626736532795,v2-backfill,0.0,2.0,0.0
20260508,824607,CWS,SEA,0.4859988629651963,0.5002722450447529,v2-backfill,5.0,6.0,0.0
20260508,824768,BOS,TB,0.5376712800887914,0.5041475833164676,v2-backfill,2.0,0.0,1.0
20260508,824846,BAL,ATH,0.5788689278343406,0.4897561315984604,v2-backfill,1.0,3.0,0.0
20260509,822820,TOR,LAA,0.5922707441502625,0.5239670321992715,v2-backfill,8.0,0.0,1.0
20260509,822905,TEX,CHC,0.5073205856584132,0.483487214717423,v2-backfill,5.0,0.0,1.0
20260509,823224,SF,PIT,0.4784285513297216,0.4908161147113642,v2-backfill,1.0,2.0,0.0
20260509,823304,SD,STL,0.5624393655113981,0.5294997269441144,v2-backfill,3.0,1.0,1.0
20260509,823468,PHI,COL,0.63582768567999,0.5973038011081339,v2-backfill,7.0,3.0,1.0
20260509,823792,MIL,NYY,0.4980262530192784,0.5053107609905254,v2-backfill,0.0,2.0,0.0
20260509,823869,MIA,WSH,0.6181191880358253,0.5170188120900917,v2-backfill,2.0,4.0,0.0
20260509,823955,LAD,ATL,0.6334190153623054,0.5664662965526154,v2-backfill,0.0,6.0,0.0
20260509,824115,KC,DET,0.5346850812464893,0.5083096513548161,v2-backfill,5.0,0.0,1.0
20260509,824523,CIN,HOU,0.5971710194112579,0.5365532810347363,v2-backfill,3.0,1.0,1.0
20260509,824606,CWS,SEA,0.4208613823040862,0.4945128682980919,v2-backfill,5.0,1.0,1.0
20260509,824847,BAL,ATH,0.5424223555813603,0.4841215131980662,v2-backfill,0.0,5.0,0.0
20260509,825089,AZ,NYM,0.5454504165319828,0.526880175801985,v2-backfill,2.0,1.0,1.0
20260510,822819,TOR,LAA,0.5395317890640035,0.5294318816636713,v2-backfill,1.0,4.0,0.0
20260510,822902,TEX,CHC,0.6201825410691769,0.4894293558369544,v2-backfill,1.0,0.0,1.0
20260510,823221,SF,PIT,0.5358301333170079,0.4851687045171876,v2-backfill,2.0,3.0,0.0
20260510,823305,SD,STL,0.5388951033533145,0.5348940468832813,v2-backfill,0.0,2.0,0.0
20260510,823463,PHI,COL,0.7509240293202931,0.6017562672774117,v2-backfill,5.0,0.0,1.0
20260510,823793,MIL,NYY,0.5709675915650351,0.4994933557637415,v2-backfill,3.0,2.0,1.0
20260510,823954,LAD,ATL,0.5490946007626182,0.5600490946687858,v2-backfill,0.0,4.0,0.0
20260510,824440,CLE,MIN,0.619393436426974,0.5281556668265605,v2-backfill,2.0,5.0,0.0
20260510,824520,CIN,HOU,0.5202191790324658,0.5418560537527483,v2-backfill,4.0,0.0,1.0
20260510,824605,CWS,SEA,0.519543074110412,0.5003322836241313,v2-backfill,0.0,1.0,0.0
20260510,824765,BOS,TB,0.5063277580829774,0.5098551138546806,v2-backfill,0.0,3.0,0.0
20260510,825085,AZ,NYM,0.5248726416379531,0.5323080326822456,v2-backfill,2.0,0.0,1.0
20260511,822818,TOR,TB,0.5187963756991327,0.4898123261064227,v2-backfill,3.0,7.0,0.0
20260511,822901,TEX,AZ,0.4885617151665436,0.5129685993901103,v2-backfill,0.0,1.0,0.0
20260511,823953,LAD,SF,0.5049204935451569,0.5796461161046483,v2-backfill,2.0,1.0,1.0
20260511,824199,HOU,SEA,0.4589609935183334,0.4918265439604619,v2-backfill,1.0,3.0,0.0
20260511,824441,CLE,LAA,0.6082937411127051,0.5439895156303052,v2-backfill,7.0,0.0,1.0
20260511,824844,BAL,NYY,0.3716821055726719,0.4325393834963155,v2-backfill,0.0,2.0,0.0
20260512,822817,TOR,TB,0.4627173647975762,0.4841770283630328,v2-backfill,0.0,3.0,0.0
20260512,822903,TEX,AZ,0.5716084823267573,0.5070652691695473,v2-backfill,7.0,1.0,1.0
20260512,823385,PIT,COL,0.7499086134017282,0.6161299008445941,v2-backfill,2.0,0.0,1.0
20260512,823632,NYM,DET,0.5360244660490497,0.5207357941829973,v2-backfill,3.0,2.0,1.0
20260512,823712,MIN,MIA,0.5164455041294117,0.5516645055670304,v2-backfill,3.0,0.0,1.0
20260512,823790,MIL,SD,0.5030135741792284,0.5598356260467009,v2-backfill,6.0,2.0,1.0
20260512,823951,LAD,SF,0.6991382154322943,0.5843554136080139,v2-backfill,2.0,3.0,0.0
20260512,824197,HOU,SEA,0.3843475998287849,0.4861669843881397,v2-backfill,2.0,7.0,0.0
20260512,824442,CLE,LAA,0.6035695882393618,0.5491938946325714,v2-backfill,2.0,0.0,1.0
20260512,824521,CIN,WSH,0.5655871545803859,0.5351115370760978,v2-backfill,2.0,7.0,0.0
20260512,824604,CWS,KC,0.4888267894856765,0.497614077515306,v2-backfill,5.0,2.0,1.0
20260512,824764,BOS,PHI,0.3420928145613247,0.5134866426910522,v2-backfill,0.0,2.0,0.0
20260512,824843,BAL,NYY,0.4189685988044703,0.4276569629125915,v2-backfill,0.0,6.0,0.0
20260512,824927,ATL,CHC,0.4817092996357193,0.4827955225991847,v2-backfill,5.0,2.0,1.0
20260512,825011,ATH,STL,0.5662702093922143,0.5369294925509348,v2-backfill,3.0,4.0,0.0
20260513,822900,TEX,AZ,0.5211389122986297,0.5127381033791624,v2-backfill,3.0,0.0,1.0
20260513,823386,PIT,COL,0.7084183693717335,0.6203022879170347,v2-backfill,3.0,6.0,0.0
20260513,823631,NYM,DET,0.5002652378643114,0.5262412942286668,v2-backfill,1.0,2.0,0.0
20260513,823710,MIN,MIA,0.5167057365667082,0.5567654259850497,v2-backfill,4.0,8.0,0.0
20260513,823791,MIL,SD,0.6597902872402028,0.5648244101618949,v2-backfill,1.0,0.0,1.0
20260513,823952,LAD,SF,0.6729227873834649,0.5778047894808815,v2-backfill,4.0,0.0,1.0
20260513,824195,HOU,SEA,0.5490866389374843,0.480576029372515,v2-backfill,0.0,1.0,0.0
20260513,824438,CLE,LAA,0.6013302096403702,0.5543283226491956,v2-backfill,3.0,2.0,1.0
